+-----+-------------------------------------+-------------------------------------+-------------------------------------+-----------------------------------+------------------------------------+------------------------------------+------------------------------+
|  #  |                  A                  |                  B                  |                  C                  |                F(A)               |                F(B)                |                F(C)                |            |B-A|             |
+-----+-------------------------------------+-------------------------------------+-------------------------------------+-----------------------------------+------------------------------------+------------------------------------+------------------------------+
|  31 |    -0.268910862505435943603515625   |     -0.2689108550548553466796875    |   -0.2689108587801456451416015625   |    3.66323524065714909689651E-8   |   -6.18559380072660183055358E-8    |   -1.26117929545942846006555E-8    |   7.450580596923828125E-9    |
|  32 |    -0.268910862505435943603515625   |   -0.2689108587801456451416015625   |   -0.26891086064279079437255859375  |    3.66323524065714909689651E-8   |   -1.26117929545942846006555E-8    |    1.20102796874268476975642E-8    |   3.7252902984619140625E-9   |
|  33 |   -0.26891086064279079437255859375  |   -0.2689108587801456451416015625   |  -0.268910859711468219757080078125  |    1.20102796874268476975642E-8   |   -1.26117929545942846006555E-8    |    -3.007566432241572915060E-10    |  1.86264514923095703125E-9   |
|  34 |   -0.26891086064279079437255859375  |  -0.268910859711468219757080078125  |  -0.2689108601771295070648193359375 |    1.20102796874268476975642E-8   |    -3.007566432241572915060E-10    |    5.8547615196912354890781E-9     |  9.31322574615478515625E-10  |
|  35 |  -0.2689108601771295070648193359375 |  -0.268910859711468219757080078125  | -0.26891085994429886341094970703125 |    5.8547615196912354890781E-9    |    -3.007566432241572915060E-10    |    2.7770024376310116707934E-9     | 4.656612873077392578125E-10  |
|  36 | -0.26891085994429886341094970703125 |  -0.268910859711468219757080078125  | -0.26891085982788354158401489257812 |    2.7770024376310116707934E-9    |    -3.007566432241572915060E-10    |    1.2381228970527953327074E-9     | 2.3283064365386962890625E-10 |
|  37 | -0.26891085982788354158401489257812 |  -0.268910859711468219757080078125  | -0.26891085976967588067054748535156 |    1.2381228970527953327074E-9    |    -3.007566432241572915060E-10    |    4.686831268766610563743E-10     | 1.1641532182693481445312E-10 |
|  38 | -0.26891085976967588067054748535156 |  -0.268910859711468219757080078125  | -0.26891085974057205021381378173828 |    4.686831268766610563743E-10    |    -3.007566432241572915060E-10    |     8.39632418168373913786E-11     | 5.820766091346740722656E-11  |
|  39 | -0.26891085974057205021381378173828 |  -0.268910859711468219757080078125  | -0.26891085972602013498544692993164 |     8.39632418168373913786E-11    |    -3.007566432241572915060E-10    |    -1.083967007060135728275E-10    | 2.910383045673370361328E-11  |
|  40 | -0.26891085974057205021381378173828 | -0.26891085972602013498544692993164 | -0.26891085973329609259963035583496 |     8.39632418168373913786E-11    |    -1.083967007060135728275E-10    |    -1.22167294451764964155E-11     | 1.455191522836685180664E-11  |
|  41 | -0.26891085974057205021381378173828 | -0.26891085973329609259963035583496 | -0.26891085973693407140672206878662 |     8.39632418168373913786E-11    |    -1.22167294451764964155E-11     |     3.58732561856833460588E-11     |  7.27595761418342590332E-12  |
|  42 | -0.26891085973693407140672206878662 | -0.26891085973329609259963035583496 | -0.26891085973511508200317621231079 |     3.58732561856833460588E-11    |    -1.22167294451764964155E-11     |     1.18282633702166494660E-11     |  3.63797880709171295166E-12  |
|  43 | -0.26891085973511508200317621231079 | -0.26891085973329609259963035583496 | -0.26891085973420558730140328407288 |     1.18282633702166494660E-11    |    -1.22167294451764964155E-11     |     -1.942330374891173136E-13      |  1.81898940354585647583E-12  |
|  44 | -0.26891085973511508200317621231079 | -0.26891085973420558730140328407288 | -0.26891085973466033465228974819184 |     1.18282633702166494660E-11    |     -1.942330374891173136E-13      |     5.8170151663614676166E-12      |  9.0949470177292823791E-13   |
|  45 | -0.26891085973466033465228974819184 | -0.26891085973420558730140328407288 | -0.26891085973443296097684651613236 |     5.8170151663614676166E-12     |     -1.942330374891173136E-13      |     2.8113910644356005366E-12      |  4.5474735088646411896E-13   |
|  46 | -0.26891085973443296097684651613236 | -0.26891085973420558730140328407288 | -0.26891085973431927413912490010262 |     2.8113910644356005366E-12     |     -1.942330374891173136E-13      |     1.3085790134730979578E-12      |  2.2737367544323205948E-13   |
|  47 | -0.26891085973431927413912490010262 | -0.26891085973420558730140328407288 | -0.26891085973426243072026409208775 |     1.3085790134730979578E-12     |     -1.942330374891173136E-13      |      5.571729879919544087E-13      |  1.1368683772161602974E-13   |
|  48 | -0.26891085973426243072026409208775 | -0.26891085973420558730140328407288 | -0.26891085973423400901083368808032 |      5.571729879919544087E-13     |     -1.942330374891173136E-13      |      1.814699752514095692E-13      |   5.684341886080801487E-14   |
|  49 | -0.26891085973423400901083368808032 | -0.26891085973420558730140328407288 | -0.26891085973421979815611848607660 |      1.814699752514095692E-13     |     -1.942330374891173136E-13      |      -6.3815311188561168E-15       |   2.842170943040400744E-14   |
|  50 | -0.26891085973423400901083368808032 | -0.26891085973421979815611848607660 | -0.26891085973422690358347608707846 |      1.814699752514095692E-13     |      -6.3815311188561168E-15       |      8.75442220662761651E-14       |   1.421085471520200372E-14   |
|  51 | -0.26891085973422690358347608707846 | -0.26891085973421979815611848607660 | -0.26891085973422335086979728657753 |      8.75442220662761651E-14      |      -6.3815311188561168E-15       |      4.05813454737098839E-14       |   7.10542735760100186E-15    |
|  52 | -0.26891085973422335086979728657753 | -0.26891085973421979815611848607660 | -0.26891085973422157451295788632706 |      4.05813454737098839E-14      |      -6.3815311188561168E-15       |      1.70999071774268484E-14       |   3.55271367880050093E-15    |
|  53 | -0.26891085973422157451295788632706 | -0.26891085973421979815611848607660 | -0.26891085973422068633453818620183 |      1.70999071774268484E-14      |      -6.3815311188561168E-15       |       5.3591880292853571E-15       |   1.77635683940025046E-15    |
|  54 | -0.26891085973422068633453818620183 | -0.26891085973421979815611848607660 | -0.26891085973422024224532833613922 |       5.3591880292853571E-15      |      -6.3815311188561168E-15       |       -5.111715447853820E-16       |    8.8817841970012523E-16    |
|  55 | -0.26891085973422068633453818620183 | -0.26891085973422024224532833613922 | -0.26891085973422046428993326117052 |       5.3591880292853571E-15      |       -5.111715447853820E-16       |       2.4240082422499869E-15       |    4.4408920985006261E-16    |
|  56 | -0.26891085973422046428993326117052 | -0.26891085973422024224532833613922 | -0.26891085973422035326763079865487 |       2.4240082422499869E-15      |       -5.111715447853820E-16       |       9.564183487323023E-16        |    2.2204460492503130E-16    |
|  57 | -0.26891085973422035326763079865487 | -0.26891085973422024224532833613922 | -0.26891085973422029775647956739704 |       9.564183487323023E-16       |       -5.111715447853820E-16       |       2.226234019734601E-16        |    1.1102230246251565E-16    |
|  58 | -0.26891085973422029775647956739704 | -0.26891085973422024224532833613922 | -0.26891085973422027000090395176813 |       2.226234019734601E-16       |       -5.111715447853820E-16       |       -1.442740714059610E-16       |    5.551115123125782E-17     |
|  59 | -0.26891085973422029775647956739704 | -0.26891085973422027000090395176813 | -0.26891085973422028387869175958258 |       2.226234019734601E-16       |       -1.442740714059610E-16       |        3.91746652837495E-17        |    2.775557561562891E-17     |
|  60 | -0.26891085973422028387869175958258 | -0.26891085973422027000090395176813 | -0.26891085973422027693979785567536 |        3.91746652837495E-17       |       -1.442740714059610E-16       |       -5.25497030611057E-17        |    1.387778780781445E-17     |
|  61 | -0.26891085973422028387869175958258 | -0.26891085973422027693979785567536 | -0.26891085973422028040924480762897 |        3.91746652837495E-17       |       -5.25497030611057E-17        |        -6.6875188886781E-18        |     6.93889390390722E-18     |
|  62 | -0.26891085973422028387869175958258 | -0.26891085973422028040924480762897 | -0.26891085973422028214396828360578 |        3.91746652837495E-17       |        -6.6875188886781E-18        |        1.62435731975358E-17        |     3.46944695195361E-18     |
|  63 | -0.26891085973422028214396828360578 | -0.26891085973422028040924480762897 | -0.26891085973422028127660654561738 |        1.62435731975358E-17       |        -6.6875188886781E-18        |        4.7780271544289E-18         |     1.73472347597681E-18     |
|  64 | -0.26891085973422028127660654561738 | -0.26891085973422028040924480762897 | -0.26891085973422028084292567662318 |        4.7780271544289E-18        |        -6.6875188886781E-18        |        -9.547458671245E-19         |     8.6736173798841E-19      |
|  65 | -0.26891085973422028127660654561738 | -0.26891085973422028084292567662318 | -0.26891085973422028105976611112028 |        4.7780271544289E-18        |        -9.547458671245E-19         |        1.9116406436522E-18         |     4.3368086899420E-19      |
|  66 | -0.26891085973422028105976611112028 | -0.26891085973422028084292567662318 | -0.26891085973422028095134589387173 |        1.9116406436522E-18        |        -9.547458671245E-19         |         4.784473882638E-19         |     2.1684043449710E-19      |
|  67 | -0.26891085973422028095134589387173 | -0.26891085973422028084292567662318 | -0.26891085973422028089713578524746 |         4.784473882638E-19        |        -9.547458671245E-19         |        -2.381492394303E-19         |     1.0842021724855E-19      |
|  68 | -0.26891085973422028095134589387173 | -0.26891085973422028089713578524746 | -0.26891085973422028092424083955960 |         4.784473882638E-19        |        -2.381492394303E-19         |         1.201490744168E-19         |      5.421010862427E-20      |
|  69 | -0.26891085973422028092424083955960 | -0.26891085973422028089713578524746 | -0.26891085973422028091068831240353 |         1.201490744168E-19        |        -2.381492394303E-19         |         -5.90000825067E-20         |      2.710505431214E-20      |
|  70 | -0.26891085973422028092424083955960 | -0.26891085973422028091068831240353 | -0.26891085973422028091746457598156 |         1.201490744168E-19        |         -5.90000825067E-20         |         3.05744959550E-20          |      1.355252715607E-20      |
|  71 | -0.26891085973422028091746457598156 | -0.26891085973422028091068831240353 | -0.26891085973422028091407644419254 |         3.05744959550E-20         |         -5.90000825067E-20         |         -1.42127932759E-20         |      6.77626357803E-21       |
|  72 | -0.26891085973422028091746457598156 | -0.26891085973422028091407644419254 | -0.26891085973422028091577051008705 |         3.05744959550E-20         |         -1.42127932759E-20         |          8.1808513395E-21          |      3.38813178902E-21       |
|  73 | -0.26891085973422028091577051008705 | -0.26891085973422028091407644419254 | -0.26891085973422028091492347713980 |          8.1808513395E-21         |         -1.42127932759E-20         |         -3.0159709681E-21          |      1.69406589451E-21       |
|  74 | -0.26891085973422028091577051008705 | -0.26891085973422028091492347713980 | -0.26891085973422028091534699361342 |          8.1808513395E-21         |         -3.0159709681E-21          |          2.5824401856E-21          |       8.4703294725E-22       |
|  75 | -0.26891085973422028091534699361342 | -0.26891085973422028091492347713980 | -0.26891085973422028091513523537661 |          2.5824401856E-21         |         -3.0159709681E-21          |          -2.167653912E-22          |       4.2351647362E-22       |
|  76 | -0.26891085973422028091534699361342 | -0.26891085973422028091513523537661 | -0.26891085973422028091524111449502 |          2.5824401856E-21         |          -2.167653912E-22          |          1.1828373973E-21          |       2.1175823681E-22       |
|  77 | -0.26891085973422028091524111449502 | -0.26891085973422028091513523537661 | -0.26891085973422028091518817493582 |          1.1828373973E-21         |          -2.167653912E-22          |          4.830360031E-22           |       1.0587911841E-22       |
|  78 | -0.26891085973422028091518817493582 | -0.26891085973422028091513523537661 | -0.26891085973422028091516170515622 |          4.830360031E-22          |          -2.167653912E-22          |          1.331353060E-22           |       5.293955921E-23        |
|  79 | -0.26891085973422028091516170515622 | -0.26891085973422028091513523537661 | -0.26891085973422028091514847026642 |          1.331353060E-22          |          -2.167653912E-22          |          -4.18150426E-23           |       2.646977961E-23        |
|  80 | -0.26891085973422028091516170515622 | -0.26891085973422028091514847026642 | -0.26891085973422028091515508771132 |          1.331353060E-22          |          -4.18150426E-23           |           4.56601317E-23           |       1.323488980E-23        |
|  81 | -0.26891085973422028091515508771132 | -0.26891085973422028091514847026642 | -0.26891085973422028091515177898887 |           4.56601317E-23          |          -4.18150426E-23           |           1.9225446E-24            |        6.61744490E-24        |
|  82 | -0.26891085973422028091515177898887 | -0.26891085973422028091514847026642 | -0.26891085973422028091515012462764 |           1.9225446E-24           |          -4.18150426E-23           |          -1.99462491E-23           |        3.30872245E-24        |
|  83 | -0.26891085973422028091515177898887 | -0.26891085973422028091515012462764 | -0.26891085973422028091515095180826 |           1.9225446E-24           |          -1.99462491E-23           |           -9.0118522E-24           |        1.65436123E-24        |
|  84 | -0.26891085973422028091515177898887 | -0.26891085973422028091515095180826 | -0.26891085973422028091515136539856 |           1.9225446E-24           |           -9.0118522E-24           |           -3.5446539E-24           |        8.2718061E-25         |
|  85 | -0.26891085973422028091515177898887 | -0.26891085973422028091515136539856 | -0.26891085973422028091515157219372 |           1.9225446E-24           |           -3.5446539E-24           |           -8.110546E-25            |        4.1359031E-25         |
|  86 | -0.26891085973422028091515177898887 | -0.26891085973422028091515157219372 | -0.26891085973422028091515167559130 |           1.9225446E-24           |           -8.110546E-25            |            5.557451E-25            |        2.0679515E-25         |
|  87 | -0.26891085973422028091515167559130 | -0.26891085973422028091515157219372 | -0.26891085973422028091515162389251 |            5.557451E-25           |           -8.110546E-25            |           -1.276548E-25            |        1.0339758E-25         |
|  88 | -0.26891085973422028091515167559130 | -0.26891085973422028091515162389251 | -0.26891085973422028091515164974190 |            5.557451E-25           |           -1.276548E-25            |            2.140451E-25            |         5.169879E-26         |
|  89 | -0.26891085973422028091515164974190 | -0.26891085973422028091515162389251 | -0.26891085973422028091515163681720 |            2.140451E-25           |           -1.276548E-25            |            4.31951E-26             |         2.584939E-26         |
|  90 | -0.26891085973422028091515163681720 | -0.26891085973422028091515162389251 | -0.26891085973422028091515163035486 |            4.31951E-26            |           -1.276548E-25            |            -4.22298E-26            |         1.292469E-26         |
|  91 | -0.26891085973422028091515163681720 | -0.26891085973422028091515163035486 | -0.26891085973422028091515163358603 |            4.31951E-26            |            -4.22298E-26            |             4.827E-28              |         6.46234E-27          |
|  92 | -0.26891085973422028091515163358603 | -0.26891085973422028091515163035486 | -0.26891085973422028091515163197044 |             4.827E-28             |            -4.22298E-26            |            -2.08736E-26            |         3.23117E-27          |
|  93 | -0.26891085973422028091515163358603 | -0.26891085973422028091515163197044 | -0.26891085973422028091515163277824 |             4.827E-28             |            -2.08736E-26            |            -1.01954E-26            |         1.61559E-27          |
|  94 | -0.26891085973422028091515163358603 | -0.26891085973422028091515163277824 | -0.26891085973422028091515163318214 |             4.827E-28             |            -1.01954E-26            |            -4.8563E-27             |          8.0779E-28          |
|  95 | -0.26891085973422028091515163358603 | -0.26891085973422028091515163318214 | -0.26891085973422028091515163338408 |             4.827E-28             |            -4.8563E-27             |            -2.1869E-27             |          4.0389E-28          |
|  96 | -0.26891085973422028091515163358603 | -0.26891085973422028091515163338408 | -0.26891085973422028091515163348506 |             4.827E-28             |            -2.1869E-27             |             -8.520E-28             |          2.0195E-28          |
|  97 | -0.26891085973422028091515163358603 | -0.26891085973422028091515163348506 | -0.26891085973422028091515163353554 |             4.827E-28             |             -8.520E-28             |             -1.848E-28             |          1.0097E-28          |
|  98 | -0.26891085973422028091515163358603 | -0.26891085973422028091515163353554 | -0.26891085973422028091515163356078 |             4.827E-28             |             -1.848E-28             |             1.489E-28              |          5.049E-29           |
|  99 | -0.26891085973422028091515163356078 | -0.26891085973422028091515163353554 | -0.26891085973422028091515163354816 |             1.489E-28             |             -1.848E-28             |             -1.79E-29              |          2.524E-29           |
| 100 | -0.26891085973422028091515163356078 | -0.26891085973422028091515163354816 | -0.26891085973422028091515163355447 |             1.489E-28             |             -1.79E-29              |              6.55E-29              |          1.262E-29           |
+-----+-------------------------------------+-------------------------------------+-------------------------------------+-----------------------------------+------------------------------------+------------------------------------+------------------------------+
